gene_id,gene_symbol,Sample1,Sample2,Sample3,Sample4,Sample5,Sample6,Sample7,Sample8,Sample9,Sample10
ENSG00000290825,Gnai3,2956.925239,4583.019379,3852.331432,3721.390533,4052.05695,3379.331185,2920.873396,3007.349426,4270.155286,2964.181306
ENSG00000223972,Cdc45,410.0919315,364.9031354,329.1442723,460.6246055,373.1668664,446.2216945,765.424022,768.3681527,302.86916,499.4353622
ENSG00000310526,H19,1132.828207,830.6671374,1043.689618,1329.184445,235.6452124,36.38080371,283.5613398,271.1887598,304.8682964,719.0386662
ENSG00000243485,Scml2,16.24126461,27.06023251,42.82234155,56.4916969,130.088051,20.78903069,16.28561749,22.59906331,40.98229558,21.31171304
ENSG00000284332,Apoh,5.075395192,0,0.839653756,0.543189393,0,5.939723054,4.789887497,0.837002345,3.998272739,4.632981097
ENSG00000227232,Narf,967.3703236,1242.310674,1057.963732,1191.214339,1274.8629,1258.107589,728.0628995,782.5971926,1123.51464,1002.577109
ENSG00000278267,Cav2,279.1467356,337.0228958,344.2580399,326.4568254,396.9543957,469.609354,159.9822424,159.0304455,296.8717509,311.3363297
ENSG00000239945,Klf6,2865.568125,2106.598101,3554.254348,1852.81902,2000.382545,1887.347001,2339.381053,2125.985956,1901.178688,2817.779103
ENSG00000241860,Scmh1,1107.451231,1283.311027,1160.401491,1146.672809,1068.952099,1337.922618,1406.310969,1450.525064,1183.488731,1130.447388
ENSG00000308314,Cox5a,2232.158805,1361.211696,2136.079155,1262.915339,1242.155047,1726.974478,2651.681718,2272.461367,1810.217983,2236.803273
ENSG00000222623,Tbx2,364.4133748,521.5244811,258.6133568,520.3754388,525.5557262,345.6176352,110.1674124,112.9953166,408.8233876,195.5118023
ENSG00000241599,Tbx4,82.22140211,83.64071867,57.09645539,92.34219686,120.4243672,141.0684225,25.86539248,39.33911021,89.96113663,46.32981097
ENSG00000308415,Ngfr,256.8149967,113.1609723,342.5787324,166.2159543,274.2999476,78.33009778,25.86539248,15.90304455,188.9183869,62.0819467
ENSG00000310527,Wnt3,69.02537461,56.58048616,89.00329812,65.18272719,22.30080875,46.77531905,43.10898747,66.9601876,60.97365927,67.64152401
ENSG00000279928,Wnt9a,24.36189692,11.48009864,22.67065141,11.40697726,23.78752933,15.59177302,3.831909997,7.533021105,7.996545479,15.75213573
ENSG00000279457,Fer,299.4483163,260.7622406,288.840892,284.0880527,312.2113225,313.6916238,230.8725773,228.5016402,288.8752054,262.2267301
ENSG00000308625,Xpo6,1287.120221,1986.877072,1563.435293,1859.880483,1700.808347,1674.630669,1556.713436,1649.731622,1470.3648,1334.298556
ENSG00000308544,Tfe3,907.4806603,1228.370555,1009.263814,1085.835597,1020.63368,941.4461041,757.760202,769.205155,1100.524571,923.8164307
ENSG00000233750,Axin2,5624.552952,7547.344849,6963.248597,8139.693058,8536.749589,6235.966742,6571.725646,7672.800497,6610.144406,4773.823722
ENSG00000308579,Brat1,405.0165363,388.6833397,383.7217664,519.28906,433.37905,439.1682733,376.4851572,385.858081,325.8592283,391.9502008
ENSG00000268903,Gna12,1468.819369,1497.332866,1255.282365,1517.127975,1456.986172,1614.862205,717.525147,754.9761152,1576.319027,1148.052716
ENSG00000269981,Slc22a18,746.0830932,819.1870387,889.1933274,677.9003628,573.1307848,812.2571277,516.3498722,442.7742405,723.6873658,861.734484
ENSG00000239906,Itgb2l,17.25634365,47.56040866,29.38788145,46.71428782,63.18562479,21.90272876,36.40314498,49.38313835,11.99481822,25.94469414
ENSG00000310528,Igsf5,463.8911206,224.6819305,383.7217664,196.6345604,222.2647272,236.8464568,380.3170672,300.4838419,261.8868644,340.9874087
ENSG00000273874,Pih1d2,71.05553269,36.08031001,43.6619953,35.85049996,33.45121312,38.23696716,39.27707747,37.66510552,45.9801365,41.69682987
ENSG00000292994,Dlat,1249.562296,1581.793591,1539.924988,1456.833953,1464.419775,1688.737511,1847.938596,1957.748485,1556.327664,1486.260336
ENSG00000306775,Sdhd,3151.820414,1845.015853,3073.132746,2047.280823,1924.559795,3195.571003,4202.64729,4088.756455,2663.849213,3395.048548
ENSG00000286448,Ccnd2,6472.143949,4219.756258,4643.28527,3800.696185,4106.322251,2795.382163,6772.90092,6621.525551,4209.181626,3155.986723
ENSG00000236601,Gpr107,1157.190104,1595.733711,1121.777418,1330.270824,1368.526297,1283.722645,720.3990795,801.8482465,1347.417913,1163.804851
ENSG00000290385,Nalcn,1.015079038,0.820007046,0,2.715946966,3.716801458,2.598628836,2.873932498,3.34800938,0,2.779788658
ENSG00000269732,Btbd17,191.8499383,196.801691,146.0997535,173.2774165,144.2118966,97.26296502,58.43662746,50.2201407,199.913637,199.2181872
ENSG00000284733,Slfn4,655.7410588,3314.468479,859.8054459,1319.407036,1663.640333,1480.104739,307.5107773,323.0829052,1511.347095,1153.612293
ENSG00000278757,Th,10.15079038,8.200070458,6.717230046,5.975083326,14.86720583,8.1671192,4.789887497,10.04402814,8.996113663,10.19255841
ENSG00000228463,Scnn1g,23.34681788,21.32018319,27.70857394,30.41860602,8.9203235,19.30409993,42.15100997,55.24215477,24.98920462,38.91704121
ENSG00000236679,Drp2,26.392055,48.3804157,20.15169014,61.92359083,60.21218362,55.68490364,22.99145998,24.273068,49.97840924,21.31171304
ENSG00000237094,Tspan32,139.0658283,140.2212048,206.5548239,298.7541663,231.928411,146.6369129,32.57123498,31.80608911,135.9412731,126.9436821
ENSG00000233653,Lhx2,6.09047423,4.920042275,1.679307512,7.604651506,2.230080875,10.76574804,7.663819995,5.02201407,7.996545479,0
ENSG00000250575,Clec2g,0,3.280028183,4.198268779,0.543189393,0.743360292,2.598628836,0.957977499,3.34800938,4.997840924,2.779788658
ENSG00000187583,Gmpr,846.575918,355.0630508,703.6298474,589.9036811,522.582285,687.5229436,729.9788545,723.1700261,777.6640478,797.7993449
ENSG00000187642,Mid2,437.4990656,701.9260312,446.6957981,636.0747795,596.9183142,524.1805596,255.7799923,267.0037481,537.7676834,384.537431
ENSG00000272438,Trim25,1193.732949,2309.959848,1124.296379,1786.006725,1664.383693,1376.159585,866.9696369,1002.728809,1519.343641,1322.252805
ENSG00000223764,Dgke,195.9102544,277.1623815,218.3099765,250.9534997,292.8839549,174.108132,223.2087574,238.5456683,207.9101824,154.7415686
ENSG00000187634,Scpep1,1087.14965,1263.630858,1244.366866,1212.941915,1131.394364,1455.232148,675.374137,660.3948502,1097.525867,1175.850602
ENSG00000188976,Mnt,754.2037255,1480.112718,914.3829401,1325.925309,1237.694886,1044.27756,907.2046919,996.8697929,1028.555662,719.9652624
ENSG00000187961,Itgb2,729.8418286,900.3677363,801.8693368,1529.621331,906.8995558,912.4899542,153.2763999,165.7264643,929.5984119,1027.595207
ENSG00000298603,Hddc2,476.072069,214.021839,366.0890375,218.3621361,231.928411,290.3039643,619.8114421,520.6154586,323.8600919,409.5555289
ENSG00000293331,Tpd52l1,131.960275,89.38076799,140.2221772,75.50332566,85.48643354,39.72189793,110.1674124,112.9953166,78.9658866,131.5766631
ENSG00000225880,Pemt,64.96505846,30.34026069,80.60676056,55.40531811,42.37153662,64.22325553,127.4110074,103.7882908,60.97365927,80.61387108
ENSG00000235146,Cdh1,7957.204582,20385.37516,11899.57303,15070.24653,11511.67748,13426.37273,11668.16594,12393.49372,13519.1597,14174.14237
ENSG00000278791,Cdh4,17.25634365,15.58013387,8.396537558,10.86378787,11.89376467,20.78903069,14.36966249,10.88103048,8.996113663,8.339365974
ENSG00000268663,Ckmt1,2631.084868,4520.698843,3669.286913,3242.840678,1824.206156,4538.690879,9009.778381,8340.728368,3058.678646,7756.536952
ENSG00000284662,Bcl6b,70.04045365,122.1810498,74.72918427,85.82392414,109.2739629,147.3793783,93.88179494,63.61217822,62.97279564,83.39365974
ENSG00000223181,Clec10a,15.22618558,28.7002466,15.95342136,43.45515146,20.07072787,35.63833833,10.53775249,9.207025795,28.98747736,26.87129036
ENSG00000229905,Alox12,2453.446036,1818.775628,3934.6175,2063.576505,1599.711348,3080.117636,2327.885323,2228.937245,2322.996462,2782.568447
ENSG00000228327,Arvcf,376.5943232,523.9845023,385.4010739,572.5216205,622.1925641,449.9340214,223.2087574,272.0257621,463.7996378,364.1523142
ENSG00000237491,Comt,3479.690944,2184.49877,3069.774131,2360.157914,2803.21166,3061.556002,2281.902403,2086.646846,2983.711032,2958.621728
ENSG00000285268,Rtca,820.183863,573.184925,785.0762617,569.2624841,645.2367331,596.1997016,983.8428918,974.2707296,757.6726841,845.9823483
ENSG00000177757,Dbt,572.5045777,520.7044741,352.6545774,446.5016813,512.9186012,404.2724004,364.0314498,361.585013,449.8056832,450.3257626
ENSG00000228794,Dazap2,5262.169735,4955.302578,5873.378022,4385.711161,4326.356897,5433.732897,6753.74137,6493.464192,6304.276542,5811.611488
ENSG00000297178,Mcts1,799.8822823,414.1035581,463.4888732,375.8870601,432.6356897,482.9737309,651.4246996,546.5625313,512.7784788,496.6555736
ENSG00000297224,Rem1,93.38727153,79.54068344,73.04987676,97.77409079,92.92003645,103.2026881,25.86539248,20.08805628,50.97797743,54.66917694
ENSG00000230368,Rnf17,4.060316154,3.280028183,0.839653756,2.172757573,15.61056612,9.652049964,7.663819995,6.69601876,6.996977294,0.926596219
ENSG00000283040,Trappc10,737.9624609,1276.75097,1011.782776,1261.828961,1233.234724,1142.28299,1579.704896,1670.656681,1057.54314,1059.099479
ENSG00000225972,Ccm2,883.1187634,723.2462144,851.4089084,826.1910672,761.2009386,768.8229029,985.7588468,981.8037507,894.6135254,994.2377434
ENSG00000225630,Tbrg4,850.6362342,1360.391689,1314.897782,1264.544908,1225.801121,1329.013033,2272.322628,2392.152702,1294.440799,1295.381515
ENSG00000237973,Tmprss2,2031.173156,5496.507228,3534.102658,4488.373957,4210.392692,5407.746608,5136.675352,5201.132572,3542.469647,5476.183656
ENSG00000229344,Mx1,59.88966327,118.0810146,41.14303403,90.71262868,58.72546304,38.60819985,14.36966249,17.57704924,77.96631842,61.15535048
ENSG00000240409,Fap,22.33173885,29.52025365,6.717230046,21.72757573,28.99105137,26.72875375,14.36966249,12.55503517,12.9943864,21.31171304
ENSG00000248527,Gcg,16.24126461,7.380063412,7.556883802,21.18438634,0.743360292,2.227396145,30.65527998,22.59906331,3.998272739,53.74258072
ENSG00000198744,Ndufa9,1831.202585,1279.210991,1811.972805,1242.817332,1193.093268,1676.486832,2140.121734,1919.246377,1656.284482,1905.081827
ENSG00000230021,Egfl6,64.96505846,72.98062708,47.86026408,44.54153025,42.37153662,17.81916916,3.831909997,6.69601876,34.98488647,19.45852061
ENSG00000229376,Lck,233.4681788,150.8812964,231.7444366,225.4235982,171.7162274,159.2588244,120.7051649,94.58126498,172.925296,143.622414
ENSG00000230092,Cttnbp2,90.34203442,61.50052843,102.4377582,127.6495074,101.0969997,83.52735545,173.3939274,134.7573775,76.96675023,97.29260303
ENSG00000234711,Galnt1,1722.589128,2823.284259,2374.540821,2726.267565,2943.706755,2831.020501,2467.750038,2650.786427,2850.768463,2328.536299
ENSG00000207730,Mkrn2,228.3927836,374.7432199,390.4389965,325.3704466,370.9367855,395.7340485,367.8633598,352.3779872,304.8682964,334.5012352
ENSG00000223823,Pparg,238.543574,476.4240936,471.045757,247.6943633,249.0256977,465.5257944,702.197507,655.3728361,268.8838417,484.6098227
ENSG00000198976,Raf1,250.7245225,820.0070458,562.5680164,864.2143247,902.439394,787.0133047,745.3064945,874.6674505,704.6955703,481.8300341
ENSG00000272141,Sep-01,344.111794,206.6417755,239.3013204,254.7558254,221.5213669,189.3286724,207.8811174,199.2065581,236.8976598,236.2820359
ENSG00000186891,Pdgfb,530.8863371,681.4258551,757.3676877,710.4917264,825.1299237,1131.146009,313.2586423,350.7039826,669.7106838,772.7812469
ENSG00000162571,Acvrl1,545.0974436,679.785841,504.6319072,574.6943781,717.3426814,804.4612412,209.7970724,210.9245909,554.7603426,533.7194223
ENSG00000205231,Grasp,202.0007286,247.6421278,336.7011561,300.9269239,312.9546828,330.0258622,284.5193173,265.3297434,344.8510238,444.7661853
ENSG00000260179,Acvr1b,615.1378973,1270.190914,860.6450997,1192.843908,1094.226349,1053.187144,1036.531654,1201.098365,916.6040255,972.9260303
ENSG00000184163,Tom1l2,399.9411411,730.6262778,484.4802171,604.5697947,647.466814,596.1997016,511.5599847,606.8267001,472.7957514,468.857687
ENSG00000186827,Gpa33,4541.463618,7398.103567,6316.715205,5595.39394,3724.235061,5986.127141,6880.1944,7117.030939,5812.488995,7779.701858
ENSG00000078808,Zfp385a,490.2831756,418.2035934,477.7629871,491.5864009,481.697469,385.3395332,108.2514574,109.6473072,419.8186376,355.8129482
ENSG00000176022,Itga5,822.2140211,1339.071506,2223.403145,1094.526627,1514.968274,1498.666373,601.6098696,600.9676837,980.5763893,1082.264384
ENSG00000188290,Wdr77,866.8774988,596.1451223,655.7695833,504.6229463,519.6088438,594.7147708,1071.018844,927.3985982,655.7167292,787.6067864
ENSG00000187608,Adora3,7.105553269,5.740049321,9.236191314,13.57973483,5.203522041,14.47807495,3.831909997,4.185011725,7.996545479,10.19255841
ENSG00000303614,Atp5f1,5590.040265,3062.726316,4915.333087,3537.792518,3432.094466,4230.196513,5767.024546,5050.47215,4584.019696,5076.820686
ENSG00000231702,Sox9,7268.980994,3453.869677,5591.25436,3766.475253,2597.300859,3633.996811,3070.317885,2991.446381,3756.377239,5343.680397
ENSG00000224969,Hnrnpd,4527.252511,3093.886584,4952.277852,3154.843996,2879.034409,2527.723392,7283.502928,6505.182225,3851.336216,4805.327994
ENSG00000188157,Dynlt1c,93.38727153,43.46037343,68.85160798,66.26910598,57.98210275,62.36709207,85.25999744,73.65620636,62.97279564,73.20110133
ENSG00000242590,C1d,906.4655813,575.6449461,771.6418016,535.5847418,689.8383506,798.1502854,1071.976822,935.7686217,909.6070482,839.4961747
ENSG00000291156,Gm2a,1633.262173,1493.23283,1642.362746,1940.815702,1383.393503,1802.334714,838.2303119,707.2669815,1781.230505,1499.232683
ENSG00000273443,Krit1,569.4593405,750.3064469,620.5041255,706.6894006,844.4572913,609.1928458,534.5514446,511.4084328,597.7417745,419.7480874
ENSG00000304119,Clcn4,3018.84506,1617.873901,1946.317406,1677.912036,1630.18912,1503.492398,1529.890066,1463.917101,1875.189915,1624.323173
ENSG00000304169,Grm6,1.015079038,0,0.839653756,1.62956818,2.230080875,8.538351891,9.579774994,9.207025795,0,0.926596219
ENSG00000131591,Sema4f,29.43729211,85.28073276,19.31203638,48.88704539,48.31841896,51.23011134,6.705842496,12.55503517,24.98920462,27.79788658
ENSG00000272512,Hk2,2693.004689,5052.883416,4649.162846,3096.179542,2366.115808,2842.528714,2834.655421,2697.658558,3215.610851,4273.461764
ENSG00000303623,Myo18a,1544.950296,3325.948578,2062.189624,2937.025049,2482.080014,2261.17832,2149.701509,2467.482913,2118.084984,1925.466944
ENSG00000217801,Sez6,1.015079038,2.460021137,2.518961267,0.543189393,2.973441167,11.87944611,3.831909997,10.88103048,0,0.926596219
ENSG00000237330,Haao,9.135711346,7.380063412,11.75515258,28.78903784,9.663683791,18.56163455,9.579774994,10.04402814,10.99525003,12.04575085
ENSG00000285812,Cd52,773.4902273,324.7227901,478.6026408,563.2874008,286.9370726,433.2285503,97.71370493,82.86323215,750.6757068,643.9843724
ENSG00000160087,Abhd15,20.30158077,28.7002466,13.43446009,32.0481742,32.70785283,25.61505567,10.53775249,5.02201407,32.9857501,12.97234707
ENSG00000230415,Hoxb6,5.075395192,13.12011273,8.396537558,7.061462113,10.40704408,9.280817273,24.90741498,20.08805628,3.998272739,10.19255841
ENSG00000162572,Loxl3,118.7642475,154.1613246,94.04122065,196.6345604,160.565823,175.9642955,28.73932498,46.03512897,141.9386822,86.1734484
ENSG00000175756,Btn1a1,3.045237115,7.380063412,2.518961267,1.62956818,5.203522041,3.341094218,5.747864996,4.185011725,5.997409109,15.75213573
ENSG00000107404,Kat2b,511.5998354,581.3849955,466.0078345,603.4834159,618.4757626,598.7983304,299.8469573,332.289931,588.7456609,477.197053
ENSG00000284372,Rab5b,1157.190104,1694.954564,1297.265053,1695.837286,1771.427575,1770.408703,934.0280619,1045.415929,1431.381641,1260.170858
ENSG00000304860,Dnmt3l,51.76903096,27.06023251,39.46372652,29.33222724,26.01761021,51.23011134,33.52921248,32.64309145,34.98488647,29.65107902
ENSG00000162576,Aire,3.045237115,15.58013387,12.59480634,18.46843937,14.86720583,14.10684225,22.03348249,16.7400469,5.997409109,10.19255841
ENSG00000169962,Icosl,131.960275,218.1218742,202.3565551,321.5681208,214.087764,291.0464297,325.7123498,317.2238888,208.9097506,265.933115
ENSG00000131584,Spg7,1300.316248,1616.233887,1591.983521,1576.335619,1540.985885,1582.936194,1475.285349,1704.136774,1629.296141,1608.571037
ENSG00000278073,Sult5a1,4.060316154,2.460021137,2.518961267,2.715946966,2.230080875,8.538351891,6.705842496,10.88103048,0.999568185,0.926596219
ENSG00000169972,Rpl13,25345.50851,10336.18881,19906.51124,13217.9707,13214.7159,17457.58852,22752.92359,20959.37572,16672.79732,22759.05634
ENSG00000127054,Chmp1a,2163.133431,2499.381476,2223.403145,2290.629671,2273.939132,2810.973936,2928.537216,3152.987834,2674.844463,2664.890727
ENSG00000240731,Rpa1,1448.517788,1662.154282,1385.428697,1797.413702,1620.525436,1536.532108,2174.608924,2274.135371,1527.340186,1332.445363
ENSG00000224051,Serpinf1,205.0459658,183.6815783,176.3272887,170.0182801,112.9907643,229.7930357,61.31055996,46.87213132,178.9227051,182.5394552
ENSG00000283712,Tubgcp3,637.4696361,859.367384,763.245264,820.7591732,878.6518647,699.7736224,1118.917719,1129.116163,759.6718205,719.0386662
ENSG00000223663,Polr3d,455.7704882,546.9446995,671.7230046,554.5963705,532.9893291,583.5777901,882.2972769,855.4163966,540.766388,697.7269532
ENSG00000221978,Tcf7,1723.604207,1601.47376,1842.20034,1573.076483,1976.595015,1587.019754,1301.891422,1319.952698,1873.190778,1190.676142
ENSG00000224870,Ddx3x,6153.409131,10696.17191,6723.107623,9139.161542,10412.2476,7415.373001,6877.320468,7437.602838,8981.120141,5541.045392
ENSG00000242485,Il12rb1,14.21110654,30.34026069,14.27411385,37.48006814,20.07072787,24.5013576,13.41168499,15.06604221,28.98747736,15.75213573
ENSG00000264293,Slc5a5,18.27142269,25.42021842,13.43446009,16.83887119,25.27424992,27.47121913,21.07550499,21.76206097,12.9943864,15.75213573
ENSG00000301639,Kcnn3,4.060316154,4.920042275,4.198268779,9.234219686,12.63712496,8.1671192,5.747864996,5.02201407,10.99525003,13.89894329
ENSG00000272455,Usp32,385.7300346,598.6051434,462.6492195,596.4219538,686.8649095,543.1134268,311.3426873,343.1709614,570.7534335,368.7852953
ENSG00000215915,Car4,24.36189692,83.64071867,43.6619953,93.42857564,4.46016175,11.87944611,157.1083099,104.6252931,4.997840924,871.0004462
ENSG00000235098,Txnrd3,184.744385,232.061994,291.3598533,223.79403,254.2292197,223.8533126,593.9460496,618.5447329,268.8838417,215.8969191
ENSG00000225905,Fasl,0,4.100035229,0.839653756,3.25913636,0.743360292,1.856163455,0.957977499,0,2.998704554,2.779788658
ENSG00000205116,Zfp512b,205.0459658,498.5642838,317.3891197,555.6827493,460.1400205,324.4573719,585.3242521,709.7779886,391.8307284,277.9788658
ENSG00000225285,Dnajc5,2747.818957,3610.491023,2762.460857,3004.380534,3176.378526,2692.179474,2652.639696,2960.477294,3008.700236,2436.948057
ENSG00000179403,Tpd52l2,1584.538379,1061.089117,1474.431995,1183.609688,1212.420636,1354.256856,1420.680632,1307.397663,1414.388982,1466.801815
ENSG00000286989,Fmr1,705.4799317,1136.529765,791.7934917,1111.908688,1234.721444,825.2502719,848.7680644,826.9583168,921.6018664,736.6439944
ENSG00000160072,Bcl11a,603.9720279,430.503699,336.7011561,479.0930449,331.5386901,637.0352976,376.4851572,402.5981279,428.8147513,560.5907127
ENSG00000284740,Il4,26.392055,22.14019024,22.67065141,13.03654544,35.681294,21.53149607,6.705842496,15.06604221,17.99222733,11.11915463
ENSG00000290916,Pxmp4,495.3585707,341.122931,298.9167371,281.3721057,326.335168,307.7519008,293.1411148,277.0477762,285.8765009,339.1342163
ENSG00000197785,Dlg3,744.0529352,912.667842,678.4402347,865.3007035,852.6342545,892.8146216,861.2217719,934.9316194,758.6722523,768.1482658
ENSG00000205090,Gnb1l,135.0055121,70.52060594,101.5981045,86.91030292,86.22979383,114.7109015,166.6880849,138.9423893,90.96070482,109.3383539
ENSG00000299413,Dbh,7.105553269,4.100035229,0,3.25913636,2.973441167,1.856163455,0.957977499,0,0,8.339365974
ENSG00000160075,Mmp11,480.1323852,409.1835159,296.3977758,372.0847344,433.37905,491.5120828,112.0833674,106.2992978,331.8566374,293.7310015
ENSG00000215014,Smarcb1,1915.454145,1532.593169,1802.736614,1645.320672,1465.163135,1775.234728,1823.031181,1656.427641,1798.223164,1758.679624
ENSG00000274481,Vpreb3,5.075395192,4.920042275,6.717230046,4.888704539,2.973441167,4.0835596,2.873932498,0,0.999568185,6.486173535
ENSG00000306476,Hip1r,512.6149144,944.6481168,712.8660387,931.5698095,946.2976512,879.4502448,1297.101534,1586.119444,925.6001391,1025.742015
ENSG00000169885,Nsun5,161.3975671,232.882001,228.3858216,249.3239315,225.9815287,207.1478415,440.6696497,453.655271,233.8989552,250.1809792
ENSG00000178821,Top1mt,186.7745431,215.661853,268.6892019,237.9169543,302.5476387,277.6820528,344.8718998,329.7789239,258.8881599,329.8682541
ENSG00000187730,Hoxa10,822.2140211,879.0475531,756.528034,961.9884155,1042.934489,1437.041746,845.8941319,853.7423919,1114.518526,1199.015508
ENSG00000142609,Hoxa4,10.15079038,12.30010569,20.15169014,17.38206058,17.840647,11.50821342,47.89887497,46.03512897,13.99395459,17.60532817
ENSG00000157933,Gm38393,0,15.58013387,0,21.18438634,23.78752933,5.197257673,9.579774994,0.837002345,3.998272739,0.926596219
ENSG00000295493,Mmp14,10051.31264,8858.536116,9683.726766,9699.189806,8835.580426,9149.772133,3828.078087,4287.963013,10162.60974,8026.176452
ENSG00000067606,Slc7a7,573.5196567,1017.628744,895.9105574,839.2276126,726.2630049,1124.092588,739.5586295,758.3241246,842.6359798,928.4494118
ENSG00000308181,Oxa1l,1651.533595,1466.172598,1709.535047,1333.52996,1361.092694,1616.718369,2054.861736,1821.317103,1660.282755,1710.496621
ENSG00000271806,Heatr6,562.3537873,680.605848,478.6026408,626.2973704,549.3432555,539.7723326,589.1561621,604.3156931,465.7987741,464.2247059
ENSG00000182873,Ccl3,130.945196,99.22085254,109.1549883,101.5764165,120.4243672,106.5437823,45.02494247,21.76206097,79.96545479,185.3192439
ENSG00000162585,Wfdc18,10635.99816,4366.537519,7154.689653,3789.289207,1956.524288,3075.662844,3334.719675,2655.808441,5444.647903,6466.715015
ENSG00000304038,Icam4,0,0,0,0,0,0,0,0,0,0
ENSG00000234396,Ilf2,2629.054709,1649.034169,2098.294736,1809.907058,1808.59559,1968.64696,2770.470928,2605.5883,2312.001211,2133.024497
ENSG00000304143,Chtop,3369.047328,3260.348014,3490.440663,3240.66792,3278.962246,2869.628701,3237.963948,3148.802822,3524.47742,3120.776067
ENSG00000149527,Snapin,889.2092376,665.8457212,797.671068,665.4070068,733.6966078,803.7187758,704.113462,644.4918056,673.7089566,724.5982435
ENSG00000224387,S100a4,18.27142269,4.920042275,9.236191314,5.975083326,3.716801458,7.424653818,7.663819995,9.207025795,14.99352277,17.60532817
ENSG00000229393,S100a3,7.105553269,3.280028183,5.877576291,2.715946966,4.46016175,5.197257673,0.957977499,3.34800938,5.997409109,4.632981097
ENSG00000157881,S100a5,1.015079038,0,0,1.62956818,0,1.113698073,4.789887497,0.837002345,0,0.926596219
ENSG00000197921,S100a6,43198.71864,13365.29484,29695.19473,14502.07042,15889.32623,18264.64839,29318.90137,23759.14856,25450.00555,28317.70706
ENSG00000272449,Scn4a,1.015079038,3.280028183,0,2.715946966,0.743360292,3.341094218,3.831909997,0.837002345,0,0
ENSG00000238164,Icam2,63.94997942,44.28038047,38.62407277,40.7392045,43.85825721,70.53421127,41.19303247,35.15409849,53.97668198,61.15535048
ENSG00000307979,Mapk7,374.5641652,638.7854887,501.2732922,625.2109917,562.7237408,599.1695631,472.2829072,498.0163953,472.7957514,497.5821698
ENSG00000157873,Epn2,608.032344,909.3878138,725.460845,787.6246202,923.9968425,916.9447465,479.9467272,511.4084328,734.6826158,593.0215804
ENSG00000287356,B9d1,441.5593817,135.3011626,279.6047007,244.435227,204.4240802,271.7423297,164.7721299,165.7264643,267.8842735,295.584194
ENSG00000116151,Sec24b,933.8727153,1462.89257,1120.937764,1374.269165,1279.323062,1262.562382,1084.430529,1164.270262,1047.547458,946.9813362
ENSG00000272161,N4bp3,565.3990244,613.3652703,932.0156689,712.664484,651.1836155,900.6105081,955.1035669,967.5747108,799.6545479,865.4408689
ENSG00000295371,Rmnd5b,838.4552857,661.745686,810.2658744,606.1993629,657.1304978,695.6900628,763.508067,744.0950847,691.7011839,738.4971868
ENSG00000157916,Nhp2,3645.148827,1726.114831,3283.885839,2140.166209,2046.470883,2690.694544,4521.653797,4065.32039,2874.7581,3642.449738
ENSG00000157911,Vps9d1,367.4586119,425.5836568,387.9200352,465.51331,417.0251236,385.7107659,407.1404372,416.8271678,323.8600919,347.4735823
ENSG00000292993,Zfp276,129.9301169,331.2828465,237.6220129,341.6661284,387.2907119,239.4450856,298.8889798,340.6599544,236.8976598,192.7320136
ENSG00000269896,Mfsd10,1095.270282,1100.449455,1142.768762,1020.109681,915.076519,1071.377546,1510.730516,1488.190169,915.6044573,1165.658044
ENSG00000272420,Luzp1,1046.546489,1738.414937,1077.275769,1453.031627,1381.163422,1306.739072,1112.211877,1237.089466,1057.54314,990.5313585
ENSG00000197530,Slc13a2,61.91982134,123.0010569,40.30338028,84.73754535,2.230080875,14.47807495,119.7471874,92.07025795,14.99352277,275.1990771
ENSG00000189409,Kctd10,233.4681788,1596.553718,973.158703,1485.622991,1398.260709,1402.517106,880.3813219,1223.697428,1227.469731,801.5057297
ENSG00000248333,Poldip2,1293.210695,1018.448751,1279.632324,1078.774135,1083.819305,1122.97889,1694.662196,1648.057617,1318.430436,1349.124095
ENSG00000272004,Ift20,2125.575506,792.9468133,1231.77206,856.6096732,856.351056,965.9474617,1089.220417,866.2974271,1143.506003,1351.903884
ENSG00000189339,Col6a1,2723.45706,4800.321246,2651.626561,3266.741011,4268.374795,4180.822565,1191.724009,1180.173306,3152.638055,1871.724363
ENSG00000310190,Pcbp3,56.84442615,43.46037343,57.09645539,54.31893933,53.521941,56.42736902,32.57123498,31.80608911,44.98056832,43.55002231
ENSG00000310238,Lgals9,3991.290779,3690.851713,4666.795575,3796.35067,2809.901902,3354.458595,3866.397187,3517.083854,4489.060718,5079.600474
ENSG00000215914,Araf,1348.024963,1394.831985,1486.187148,1525.275816,1545.446046,1559.919767,1533.721976,1521.670263,1118.516799,1263.877243
ENSG00000008128,Cfp,802.9275194,546.1246925,476.9233333,708.8621582,507.7150792,771.4215317,165.7301074,140.616394,547.7633653,631.0120254
ENSG00000293188,Timp1,879.0584473,475.6040866,686.8367723,539.9302569,427.4321677,719.0777223,396.6026847,352.3779872,631.7270928,788.5333827
ENSG00000290854,Uxt,311.6292648,92.66079617,169.6100587,116.7857196,102.5837202,145.5232148,294.0990923,230.1756449,175.9240005,239.9884208
ENSG00000215790,Cnnm3,525.8109419,692.0859466,466.0078345,624.6678023,611.78552,586.5476516,456.9552672,458.6772851,527.7720016,435.5002231
ENSG00000227775,Lman2l,414.1522477,523.9845023,284.6426232,516.0299236,476.4939469,548.3106845,221.2928024,220.9686191,353.8471374,308.556541
